"SPRIDEN_ID"
"71147578"
"71187714"
"71216029"
"71353515"
"71354982"
"71359850"
"71361206"
"71363475"
"71365796"
"71419410"
"71468248"
"71672823"
"71674639"
"71677579"
"71679487"
"71680358"
"71684811"
"71686402"
"71686526"
"71687296"
"71787732"
"71787851"
"71889088"
"72053589"
"72058317"
"72059405"
"72066407"
"72066519"
"72069991"
"72070265"
"72071148"
"72093801"
"72330711"
"72334911"
"72337088"
"72337901"
"72338136"
"72340148"
"72342722"
"72344080"
"72349910"
"72406146"
"72490075"
"72507215"
"72585374"
"72585572"
"72586580"
"72588752"
"72591128"
