"SPRIDEN_ID"
"60514713"
"61108115"
"61169026"
"61183346"
"61183423"
"61191124"
"61195446"
"61262107"
"61287112"
"61287514"
"61287541"
"61372411"
"61374394"
"61386759"
"61386765"
"61386769"
"61386811"
"61386937"
"61386939"
"61386973"
"61387040"
"61387048"
"61387069"
"61410431"
"61422866"
"61443212"
"61446496"
"61446512"
"61446681"
"61446833"
"61449452"
"61468789"
"61473369"
"61500718"
"61500985"
"61541966"
"61542234"
"61624906"
"61638814"
"61643677"
"70367536"
"70410090"
"70493913"
"70641396"
"70702621"
"70706007"
"70799446"
"70966562"
"70968230"
